run,number_of_clones,number_of_reads
590002180101_S108_L002.clonotypes.TRB.txt,21653,4503516
780005220101_S43_L001.clonotypes.TRB.txt,24277,5633709
050002040101_S123_L002.clonotypes.TRA.txt,16124,3894460
640002670808_S72_L001.clonotypes.TRA.txt,35182,1669046
590002160808_S78_L001.clonotypes.TRA.txt,5283,2965199
050000740808_S184_L002.clonotypes.TRB.txt,2207,10227
210002860808_S173_L002.clonotypes.TRA.txt,12795,512759
670004730808_S145_L002.clonotypes.TRB.txt,17218,6515422
640002920808_S23_L001.clonotypes.TRA.txt,20184,3466082
520004340101_S162_L002.clonotypes.TRB.txt,10359,3109710
p18_15_DNA_S31_L002.clonotypes.TRA.txt,36055,11340723
210003320808_S165_L002.clonotypes.TRB.txt,372,522
590002680101_S164_L002.clonotypes.TRA.txt,34435,1363541
210000500808_S161_L002.clonotypes.TRA.txt,35759,4187210
640002090808_S65_L001.clonotypes.TRA.txt,17979,3364212
630001140808_S110_L002.clonotypes.TRA.txt,26175,12314812
020000700808_S134_L002.clonotypes.TRA.txt,43780,12450226
690000780808_S21_L001.clonotypes.TRB.txt,1,1
260002790807_S164_L002.clonotypes.TRA.txt,8399,15197
210003310808_S112_L002.clonotypes.TRA.txt,9957,3751552
770102700807_S20_L001.clonotypes.TRA.txt,44365,7138683
540003220808_S49_L001.clonotypes.TRA.txt,9714,7124420
260002050807_S172_L002.clonotypes.TRA.txt,12258,3886242
050000440808_S15_L001.clonotypes.TRB.txt,15267,4330678
250002250808_S108_L002.clonotypes.TRB.txt,86,122
250002880101_S173_L002.clonotypes.TRA.txt,6,8
780005110101_S50_L001.clonotypes.TRA.txt,16240,3418572
460002050808_S12_L001.clonotypes.TRA.txt,52028,3862706
p18_71_DNA_S87_L002.clonotypes.TRA.txt,47695,21950332
690000100807_S35_L001.clonotypes.TRA.txt,8759,19093
630002560808_S58_L001.clonotypes.TRA.txt,28796,4037719
140003810101_S56_L001.clonotypes.TRB.txt,8205,5358448
520003590808_S61_L001.clonotypes.TRA.txt,1568,3255
p18_23_DNA_S39_L002.clonotypes.TRB.txt,15939,5841043
050001610101_S115_L002.clonotypes.TRB.txt,12370,4987677
670005460808_S137_L002.clonotypes.TRB.txt,13591,3171687
640002280808_S25_L001.clonotypes.TRB.txt,27181,5125572
020004070808_S4_L001.clonotypes.TRB.txt,4854,6053175
330002000808_S79_L001.clonotypes.TRB.txt,8705,1944142
330000630808_S74_L001.clonotypes.TRA.txt,10217,1145253
p17_61_DNA_S73_L001.clonotypes.TRA.txt,115021,5968683
330001580808_S91_L001.clonotypes.TRA.txt,4095,11085
780003880808_S83_L001.clonotypes.TRB.txt,124,387
630003070808_S44_L001.clonotypes.TRB.txt,20576,4198504
210003270808_S151_L002.clonotypes.TRA.txt,2,2
500004230808_S37_L001.clonotypes.TRA.txt,9151,34938
690001770808_S53_L001.clonotypes.TRA.txt,23229,1105274
330001940101_S135_L002.clonotypes.TRB.txt,17978,3057531
020003830101_S186_L002.clonotypes.TRB.txt,14561,2622740
330001250808_S56_L001.clonotypes.TRA.txt,17164,5023746
p18_10_DNA_S26_L002.clonotypes.TRA.txt,104781,16347478
630003200808_S55_L001.clonotypes.TRB.txt,21008,5094699
730003490808_S42_L001.clonotypes.TRB.txt,54,80
340003670808_S16_L001.clonotypes.TRB.txt,10439,3248693
670004720808_S166_L002.clonotypes.TRB.txt,10816,7911774
780005240101_S42_L001.clonotypes.TRA.txt,28613,2770936
540002970101_S158_L002.clonotypes.TRB.txt,22548,3174226
730004360808_S39_L001.clonotypes.TRA.txt,47321,1467950
p17_54_DNA_S67_L001.clonotypes.TRB.txt,44995,4223986
630001150808_S109_L002.clonotypes.TRB.txt,12004,13698728
730000550101_S151_L002.clonotypes.TRA.txt,66011,3842334
050002050101_S124_L002.clonotypes.TRA.txt,34979,4079208
440000330101_S141_L002.clonotypes.TRB.txt,10895,4896036
630002250807_S86_L001.clonotypes.TRB.txt,23862,5026776
770104420808_S61_L001.clonotypes.TRB.txt,3083,7776495
670005650808_S11_L001.clonotypes.TRB.txt,21793,3203981
p17_46_DNA_S60_L001.clonotypes.TRB.txt,27134,7267451
340003700808_S18_L001.clonotypes.TRA.txt,22833,4787560
050001210808_S129_L002.clonotypes.TRB.txt,5594,320815
p17_45-1_DNA_S7_L001.clonotypes.TRB.txt,19243,751341
670005400101_S134_L002.clonotypes.TRB.txt,17558,4524426
690000770101_S1_L001.clonotypes.TRA.txt,82827,4430830
630002280808_S108_L002.clonotypes.TRA.txt,6981,6064498
590004420101_S179_L002.clonotypes.TRA.txt,48626,3447310
360001390808_S117_L002.clonotypes.TRB.txt,4946,589457
210002060808_S118_L002.clonotypes.TRB.txt,15382,10714190
330000430808_S28_L001.clonotypes.TRB.txt,15241,4024593
050002130808_S46_L001.clonotypes.TRA.txt,3237,6101718
270000100807_S23_L001.clonotypes.TRA.txt,28480,4197935
050002630808_S113_L002.clonotypes.TRA.txt,19906,2619831
670005000808_S148_L002.clonotypes.TRB.txt,119,180
630001340808_S113_L002.clonotypes.TRB.txt,7505,9431629
780005100808_S138_L002.clonotypes.TRB.txt,185,368
780004320807_S13_L001.clonotypes.TRB.txt,3,3
690000250808_S96_L001.clonotypes.TRA.txt,34479,3647017
670004750808_S169_L002.clonotypes.TRA.txt,0,0
370000490808_S102_L002.clonotypes.TRA.txt,6940,6969057
690000770808_S20_L001.clonotypes.TRB.txt,77,104
460004470101_S129_L002.clonotypes.TRB.txt,22423,4197609
730001190808_S36_L001.clonotypes.TRA.txt,40806,6639005
630003530808_S56_L001.clonotypes.TRA.txt,28016,3996703
640003040808_S3_L001.clonotypes.TRA.txt,0,0
050001610808_S25_L001.clonotypes.TRB.txt,314,528
520001830808_S60_L001.clonotypes.TRB.txt,589,994
730001060808_S32_L001.clonotypes.TRB.txt,0,0
330001660808_S64_L001.clonotypes.TRB.txt,1706,7423
260001970807_S179_L002.clonotypes.TRB.txt,1079,1986
050001710808_S24_L001.clonotypes.TRA.txt,947,1353
500003040808_S82_L001.clonotypes.TRB.txt,10498,17747134
300000920808_S132_L002.clonotypes.TRB.txt,14440,7652062
p18_5_DNA_S21_L002.clonotypes.TRA.txt,141391,2818941
540002140808_S46_L001.clonotypes.TRA.txt,7442,20060018
340003540808_S5_L001.clonotypes.TRB.txt,17485,2007545
470001470807_S60_L001.clonotypes.TRA.txt,25932,4520868
780002870807_S157_L002.clonotypes.TRA.txt,2020,3702
780005090808_S135_L002.clonotypes.TRB.txt,191,262
780004930808_S179_L002.clonotypes.TRB.txt,621,1329
500001270808_S163_L002.clonotypes.TRB.txt,11286,8882273
670004950808_S142_L002.clonotypes.TRB.txt,11764,8288223
540002180808_S45_L001.clonotypes.TRB.txt,7182,186200
780004420807_S165_L002.clonotypes.TRA.txt,112,136
210000620808_S183_L002.clonotypes.TRA.txt,0,0
050000710101_S75_L001.clonotypes.TRA.txt,32228,2940452
500003670808_S43_L001.clonotypes.TRB.txt,3338,35735
630001790807_S92_L001.clonotypes.TRA.txt,21368,5625412
330003400808_S167_L002.clonotypes.TRB.txt,13495,2267066
020004000808_S83_L001.clonotypes.TRB.txt,13832,6375943
500001010808_S178_L002.clonotypes.TRB.txt,22883,8878583
050001990808_S123_L002.clonotypes.TRB.txt,3825,4614142
050002460101_S189_L002.clonotypes.TRB.txt,22348,3085850
340003640808_S14_L001.clonotypes.TRA.txt,44134,7218086
290002630808_S108_L002.clonotypes.TRB.txt,12930,3028857
550002950807_S134_L002.clonotypes.TRB.txt,9623,3382386
270000200808_S44_L001.clonotypes.TRA.txt,14400,4282195
630001750807_S85_L001.clonotypes.TRB.txt,16539,5231512
640002020808_S39_L001.clonotypes.TRB.txt,20672,339595
050001230101_S71_L001.clonotypes.TRB.txt,17550,3442225
440000270808_S5_L001.clonotypes.TRB.txt,282,395
630003920807_S115_L002.clonotypes.TRA.txt,20148,633687
340003780808_S26_L001.clonotypes.TRA.txt,27679,5301315
770102430807_S155_L002.clonotypes.TRA.txt,38491,7849294
690000430808_S105_L002.clonotypes.TRA.txt,638,1063
260004290808_S92_L001.clonotypes.TRB.txt,0,0
780008280807_S122_L002.clonotypes.TRA.txt,87,106
770101970807_S12_L001.clonotypes.TRA.txt,22940,3825561
640002780808_S1_L001.clonotypes.TRB.txt,119,143
690000940807_S43_L001.clonotypes.TRB.txt,24344,251915
050000200808_S157_L002.clonotypes.TRB.txt,8661,1947927
440000270101_S176_L002.clonotypes.TRA.txt,36714,2296015
250002700808_S101_L002.clonotypes.TRA.txt,578,887
540002570808_S121_L002.clonotypes.TRB.txt,9764,5134884
470003430807_S177_L002.clonotypes.TRB.txt,16252,6218446
730000550808_S30_L001.clonotypes.TRB.txt,8473,39020
590002670101_S187_L002.clonotypes.TRB.txt,26129,4253681
p17_26_DNA_S42_L001.clonotypes.TRB.txt,42651,5000269
500003890808_S35_L001.clonotypes.TRA.txt,9887,13315303
260002950101_S7_L001.clonotypes.TRA.txt,22447,3190557
540003420808_S4_L001.clonotypes.TRB.txt,2813,32811
270000020808_S12_L001.clonotypes.TRA.txt,24088,1196375
640003540808_S10_L001.clonotypes.TRB.txt,3404,11044
690000370808_S24_L001.clonotypes.TRB.txt,13384,14868116
210002930808_S135_L002.clonotypes.TRA.txt,15343,694896
p17_57_DNA_S69_L001.clonotypes.TRA.txt,81681,4799833
330001390807_S154_L002.clonotypes.TRB.txt,8228,5523384
780004020807_S91_L001.clonotypes.TRB.txt,17409,851999
670005370808_S129_L002.clonotypes.TRB.txt,19047,721362
780003310808_S68_L001.clonotypes.TRB.txt,4173,2380197
550001680808_S180_L002.clonotypes.TRB.txt,14439,2640362
630001430808_S125_L002.clonotypes.TRA.txt,13743,6481260
540002740807_S26_L001.clonotypes.TRA.txt,25742,8077581
330000090808_S70_L001.clonotypes.TRA.txt,33089,12127368
780008370808_S173_L002.clonotypes.TRB.txt,1887,5414
050002210101_S127_L002.clonotypes.TRB.txt,21109,4671259
330000680808_S64_L001.clonotypes.TRB.txt,5631,6089818
670004740808_S172_L002.clonotypes.TRA.txt,21,22
050001830808_S76_L001.clonotypes.TRA.txt,3681,6142
260000240807_S152_L002.clonotypes.TRA.txt,56870,8338204
440000440101_S177_L002.clonotypes.TRA.txt,24515,2763385
730003400808_S44_L001.clonotypes.TRB.txt,13,24
p17_21_DNA_S37_L001.clonotypes.TRA.txt,112701,4884384
050002060808_S54_L001.clonotypes.TRB.txt,9712,8264852
340002510808_S180_L002.clonotypes.TRA.txt,21284,9437627
780001940807_S156_L002.clonotypes.TRB.txt,1705,5022
550002640808_S171_L002.clonotypes.TRA.txt,22972,3921726
670005070101_S102_L002.clonotypes.TRA.txt,28155,3221023
630001240808_S112_L002.clonotypes.TRB.txt,8763,8322326
020000640808_S117_L002.clonotypes.TRB.txt,1230,249110
260002990808_S101_L002.clonotypes.TRA.txt,6281,343798
260002950808_S85_L001.clonotypes.TRB.txt,809,1850
360001370808_S189_L002.clonotypes.TRB.txt,8083,6719522
630001070807_S181_L002.clonotypes.TRB.txt,11275,3931496
780004780101_S33_L001.clonotypes.TRB.txt,16010,4187170
590002210101_S109_L002.clonotypes.TRA.txt,39797,2774280
330000620808_S72_L001.clonotypes.TRB.txt,9706,3704718
260004220101_S11_L001.clonotypes.TRA.txt,26524,3061299
270000050808_S111_L002.clonotypes.TRB.txt,17699,13209823
280002460807_S123_L002.clonotypes.TRA.txt,20197,7776785
280002980807_S49_L001.clonotypes.TRA.txt,57697,7278606
540002680808_S98_L002.clonotypes.TRA.txt,21973,5263073
670005340808_S138_L002.clonotypes.TRB.txt,8495,3653831
p17_1_DNA_S17_L001.clonotypes.TRA.txt,58984,7878213
590004310808_S86_L001.clonotypes.TRA.txt,1137,4413
TRU105_S3_L001.clonotypes.TRA.txt,15982,1453599
670007900808_S136_L002.clonotypes.TRB.txt,11957,5079157
050000630101_S104_L002.clonotypes.TRA.txt,22181,4350528
340003430808_S35_L001.clonotypes.TRA.txt,24586,1222038
050001810808_S74_L001.clonotypes.TRB.txt,100,141
340003370808_S31_L001.clonotypes.TRB.txt,2610,21387
520002210808_S57_L001.clonotypes.TRA.txt,10677,45664
780003330808_S44_L001.clonotypes.TRB.txt,4318,3562911
260002840808_S86_L001.clonotypes.TRB.txt,139,5670
460000890808_S128_L002.clonotypes.TRA.txt,14116,6976656
330003360808_S142_L002.clonotypes.TRA.txt,17912,1027674
330001570808_S105_L002.clonotypes.TRB.txt,43,58
640002030808_S47_L001.clonotypes.TRA.txt,35484,1431213
p17_18_DNA_S34_L001.clonotypes.TRA.txt,86458,8466601
050000090808_S60_L001.clonotypes.TRB.txt,148,210
670004830808_S143_L002.clonotypes.TRA.txt,19900,2444163
780005280808_S129_L002.clonotypes.TRA.txt,2770,5756
240101580808_S143_L002.clonotypes.TRA.txt,17552,7012142
210003330101_S68_L001.clonotypes.TRA.txt,17767,2416130
590002880808_S92_L001.clonotypes.TRA.txt,1412,3244
020000420808_S51_L001.clonotypes.TRB.txt,16116,5624600
590002830101_S117_L002.clonotypes.TRA.txt,25678,1194201
500003870808_S36_L001.clonotypes.TRB.txt,4,4
540002290808_S42_L001.clonotypes.TRA.txt,12198,8183215
780004790101_S19_L001.clonotypes.TRA.txt,23468,2669026
460000180808_S5_L001.clonotypes.TRA.txt,30191,13633626
590002840101_S116_L002.clonotypes.TRA.txt,24076,2392612
630002550808_S54_L001.clonotypes.TRA.txt,30432,3916607
780003340807_S45_L001.clonotypes.TRB.txt,12353,6497315
050001350808_S79_L001.clonotypes.TRB.txt,1,1
590002690808_S72_L001.clonotypes.TRB.txt,2602,17422
340003720808_S20_L001.clonotypes.TRA.txt,25958,3530301
440002510808_S32_L001.clonotypes.TRA.txt,77065,6373777
p18_18_DNA_S34_L002.clonotypes.TRA.txt,76564,2088805
020003900808_S43_L001.clonotypes.TRA.txt,33610,11670929
340003520808_S3_L001.clonotypes.TRB.txt,13923,2837839
470003030807_S108_L002.clonotypes.TRA.txt,19702,6998728
730000410808_S22_L001.clonotypes.TRA.txt,1,2
370000580808_S118_L002.clonotypes.TRA.txt,13811,6934685
020003200808_S13_L001.clonotypes.TRB.txt,8992,11494915
780005260808_S66_L001.clonotypes.TRA.txt,8865,3603495
730002460808_S48_L001.clonotypes.TRA.txt,18294,4378389
440000330808_S71_L001.clonotypes.TRA.txt,334,508
640000850101_S176_L002.clonotypes.TRA.txt,29484,2211564
640003430808_S50_L001.clonotypes.TRB.txt,14214,4986975
670004930808_S152_L002.clonotypes.TRA.txt,48385,12570425
210004320808_S105_L002.clonotypes.TRB.txt,21084,8137005
440002110808_S95_L001.clonotypes.TRA.txt,2101,4143
590002660808_S69_L001.clonotypes.TRA.txt,8266,176379
640002210808_S15_L001.clonotypes.TRA.txt,54968,7005501
540003340808_S73_L001.clonotypes.TRB.txt,11240,6895199
770101790807_S4_L001.clonotypes.TRB.txt,7354,4218900
540002380807_S103_L002.clonotypes.TRB.txt,4764,4202378
050002000101_S121_L002.clonotypes.TRB.txt,20911,5263951
780001190807_S161_L002.clonotypes.TRA.txt,26910,7410009
630002640808_S43_L001.clonotypes.TRB.txt,32490,4134233
050001960101_S120_L002.clonotypes.TRB.txt,20871,3915664
250002660101_S133_L002.clonotypes.TRA.txt,43276,4144863
050000540101_S78_L001.clonotypes.TRA.txt,33489,3110076
330002530101_S137_L002.clonotypes.TRB.txt,28302,6272302
550000710808_S139_L002.clonotypes.TRA.txt,29887,7504257
540002780101_S157_L002.clonotypes.TRB.txt,3167,3525154
270001130808_S87_L001.clonotypes.TRA.txt,17013,1460944
630001930808_S122_L002.clonotypes.TRB.txt,15166,11376801
500000530808_S147_L002.clonotypes.TRB.txt,10356,780750
330000810808_S11_L001.clonotypes.TRA.txt,12332,11550335
540002270808_S43_L001.clonotypes.TRA.txt,12554,715408
330001880101_S133_L002.clonotypes.TRB.txt,10517,5501926
410004360808_S119_L002.clonotypes.TRA.txt,19113,5487731
440000180808_S143_L002.clonotypes.TRB.txt,36295,5584602
780004960808_S144_L002.clonotypes.TRA.txt,15637,145979
550002130808_S107_L002.clonotypes.TRB.txt,24230,8718375
330000960808_S141_L002.clonotypes.TRA.txt,31225,2117901
330000750808_S78_L001.clonotypes.TRA.txt,34272,10233269
270001190808_S22_L001.clonotypes.TRA.txt,29330,14586025
780003450101_S95_L001.clonotypes.TRB.txt,16433,2467555
p17_42-1_DNA_S8_L001.clonotypes.TRA.txt,80086,3555705
640002990808_S41_L001.clonotypes.TRA.txt,45612,4600133
500000410808_S68_L001.clonotypes.TRA.txt,13673,1853601
p17_84-2_DNA_S9_L001.clonotypes.TRB.txt,9317,2849763
780002130101_S90_L001.clonotypes.TRB.txt,15941,3682440
630002890808_S41_L001.clonotypes.TRA.txt,31275,3382044
300000940808_S140_L002.clonotypes.TRB.txt,31159,3504927
590002550808_S81_L001.clonotypes.TRB.txt,630,1759
540003090101_S96_L001.clonotypes.TRA.txt,20069,295437
020003810808_S104_L002.clonotypes.TRA.txt,41930,5570191
540003460808_S81_L001.clonotypes.TRB.txt,11589,1754637
330000510808_S69_L001.clonotypes.TRA.txt,34790,5623486
670005040808_S156_L002.clonotypes.TRA.txt,12,13
550000740808_S106_L002.clonotypes.TRA.txt,93,114
210002880808_S181_L002.clonotypes.TRA.txt,8915,1580092
630003180808_S42_L001.clonotypes.TRB.txt,15090,3544687
760000320808_S106_L002.clonotypes.TRA.txt,17438,2889570
p18_12_DNA_S28_L002.clonotypes.TRB.txt,34754,16667213
690000970808_S108_L002.clonotypes.TRA.txt,6,7
280001570807_S57_L001.clonotypes.TRA.txt,27557,5571917
670005610808_S190_L002.clonotypes.TRB.txt,15115,1836762
050001710101_S116_L002.clonotypes.TRA.txt,18329,4137363
780004640808_S77_L001.clonotypes.TRA.txt,24396,5505048
500003440808_S45_L001.clonotypes.TRB.txt,402,646
690001180101_S161_L002.clonotypes.TRB.txt,26510,5842365
540002690808_S106_L002.clonotypes.TRA.txt,30638,2520926
640002250808_S87_L001.clonotypes.TRB.txt,19465,2621650
460002860101_S145_L002.clonotypes.TRA.txt,17344,3831940
780005210808_S141_L002.clonotypes.TRA.txt,2037,4648
440000200808_S136_L002.clonotypes.TRA.txt,71049,8750814
330000520808_S63_L001.clonotypes.TRB.txt,16720,6650635
630002750808_S46_L001.clonotypes.TRA.txt,46664,4553319
500000930808_S34_L001.clonotypes.TRA.txt,20,25
230002190808_S163_L002.clonotypes.TRA.txt,23363,3769164
210003330808_S191_L002.clonotypes.TRB.txt,14,17
780003440101_S87_L001.clonotypes.TRA.txt,23305,1828838
730000530808_S27_L001.clonotypes.TRB.txt,12063,6870698
460001010808_S167_L002.clonotypes.TRA.txt,18692,6521977
340003760808_S23_L001.clonotypes.TRA.txt,65128,2140143
400000290808_S134_L002.clonotypes.TRB.txt,19955,4437200
330000500808_S25_L001.clonotypes.TRA.txt,18696,11783261
640001910808_S37_L001.clonotypes.TRA.txt,23401,3078966
780008430101_S24_L001.clonotypes.TRB.txt,21246,4031126
330001670101_S130_L002.clonotypes.TRB.txt,19196,6864125
330001280808_S92_L001.clonotypes.TRB.txt,11511,3661391
440000880101_S63_L001.clonotypes.TRB.txt,29907,1055917
640002370808_S80_L001.clonotypes.TRB.txt,65268,2679759
270001070808_S158_L002.clonotypes.TRA.txt,25318,7271063
p18_24_DNA_S40_L002.clonotypes.TRA.txt,62911,2671995
550001250808_S164_L002.clonotypes.TRA.txt,50071,1141525
250002690101_S141_L002.clonotypes.TRA.txt,23755,3778079
690000110101_S59_L001.clonotypes.TRB.txt,25554,4352912
690001020807_S27_L001.clonotypes.TRA.txt,3460,8406
670005390808_S134_L002.clonotypes.TRB.txt,264,357
630002230808_S56_L001.clonotypes.TRA.txt,55213,3720893
050001010808_S65_L001.clonotypes.TRA.txt,1380,1515340
p17_51_DNA_S64_L001.clonotypes.TRB.txt,49652,4679093
440002980101_S145_L002.clonotypes.TRB.txt,10813,6011017
780004910101_S26_L001.clonotypes.TRA.txt,31820,3282018
540002830808_S9_L001.clonotypes.TRB.txt,12420,8968840
670005230808_S178_L002.clonotypes.TRB.txt,7766,4382366
050000730101_S105_L002.clonotypes.TRA.txt,20749,3576903
670004940808_S159_L002.clonotypes.TRB.txt,7383,1603744
780004740808_S76_L001.clonotypes.TRB.txt,9998,2646768
p17_77-2_DNA_S12_L001.clonotypes.TRB.txt,7662,2606180
630002350807_S93_L001.clonotypes.TRA.txt,21768,7714063
780005210101_S39_L001.clonotypes.TRA.txt,19433,1597159
p17_32_DNA_S48_L001.clonotypes.TRA.txt,73659,6205326
640003600808_S42_L001.clonotypes.TRB.txt,18294,3535106
440000470101_S142_L002.clonotypes.TRA.txt,26865,3557833
p17_55-2_DNA_S13_L001.clonotypes.TRA.txt,99231,2954561
670004790808_S16_L001.clonotypes.TRB.txt,11260,4773996
260002860808_S82_L001.clonotypes.TRB.txt,18,25
780002090101_S89_L001.clonotypes.TRB.txt,24101,3660046
500001490808_S49_L001.clonotypes.TRB.txt,16847,16481484
500004290101_S161_L002.clonotypes.TRB.txt,17556,4232155
260002850101_S3_L001.clonotypes.TRA.txt,46324,3001327
630002450808_S47_L001.clonotypes.TRA.txt,28713,3813311
500001620808_S63_L001.clonotypes.TRA.txt,24995,2616878
050001130808_S22_L001.clonotypes.TRA.txt,13448,1897144
230003090807_S29_L001.clonotypes.TRA.txt,31228,2176843
400004310808_S103_L002.clonotypes.TRA.txt,40226,8378619
330000380808_S21_L001.clonotypes.TRA.txt,14211,3663446
780001140807_S153_L002.clonotypes.TRB.txt,13536,6376896
050001170808_S145_L002.clonotypes.TRA.txt,5008,23425
440001580101_S144_L002.clonotypes.TRA.txt,17706,2919544
730001810808_S58_L001.clonotypes.TRA.txt,960,1309
550002510808_S162_L002.clonotypes.TRA.txt,29881,4409825
780004780808_S158_L002.clonotypes.TRA.txt,981,11773
780008530808_S175_L002.clonotypes.TRA.txt,44709,5969340
p17_24_DNA_S40_L001.clonotypes.TRA.txt,75523,6360706
780005270808_S64_L001.clonotypes.TRB.txt,1581,231460
p18_73_DNA_S89_L002.clonotypes.TRB.txt,54760,20988192
780002510101_S92_L001.clonotypes.TRA.txt,16614,806455
210003270101_S66_L001.clonotypes.TRB.txt,17721,4958889
330001780808_S170_L002.clonotypes.TRA.txt,4996,9285484
300000960808_S148_L002.clonotypes.TRA.txt,10977,5650682
630003040808_S48_L001.clonotypes.TRB.txt,7930,6014312
020000200808_S181_L002.clonotypes.TRB.txt,14220,6583555
p17_6_DNA_S22_L001.clonotypes.TRB.txt,51685,1856484
640002220808_S31_L001.clonotypes.TRA.txt,31691,3386912
050000670808_S53_L001.clonotypes.TRB.txt,351,808
330001030808_S86_L001.clonotypes.TRB.txt,10117,5659262
690001060808_S162_L002.clonotypes.TRA.txt,7079,4158504
730003400101_S144_L002.clonotypes.TRA.txt,24673,2519562
470001450807_S76_L001.clonotypes.TRB.txt,13869,4628419
780005290808_S130_L002.clonotypes.TRB.txt,8315,19687971
020000110808_S14_L001.clonotypes.TRA.txt,23583,14936089
780004880808_S170_L002.clonotypes.TRA.txt,14625,6348299
020003940808_S10_L001.clonotypes.TRA.txt,9212,754996
340003630808_S13_L001.clonotypes.TRA.txt,56525,4788770
520001220808_S55_L001.clonotypes.TRB.txt,0,0
670004970808_S144_L002.clonotypes.TRB.txt,9265,7073474
780005000808_S153_L002.clonotypes.TRA.txt,8251,243712
550002650808_S108_L002.clonotypes.TRB.txt,21061,7034183
p18_7_DNA_S23_L002.clonotypes.TRB.txt,15915,3406967
770102730807_S36_L001.clonotypes.TRB.txt,28234,6663078
460001050808_S175_L002.clonotypes.TRB.txt,10791,5077549
780003520808_S12_L001.clonotypes.TRB.txt,8501,2613097
050001870808_S147_L002.clonotypes.TRB.txt,8892,2621857
670002240808_S186_L002.clonotypes.TRB.txt,15483,688572
630001110808_S115_L002.clonotypes.TRB.txt,10115,17026710
440000570808_S128_L002.clonotypes.TRB.txt,26837,2516653
330002700101_S173_L002.clonotypes.TRB.txt,12560,3906385
250002250101_S125_L002.clonotypes.TRB.txt,15544,5147105
630001520808_S117_L002.clonotypes.TRA.txt,30463,1869072
370000570808_S110_L002.clonotypes.TRB.txt,9494,6034561
050003120808_S112_L002.clonotypes.TRB.txt,10902,10394370
690001140808_S97_L002.clonotypes.TRA.txt,9782,1626292
540003020808_S33_L001.clonotypes.TRA.txt,13358,1370845
730001830808_S56_L001.clonotypes.TRB.txt,339,693
050001230808_S61_L001.clonotypes.TRB.txt,733,1585
340003810808_S28_L001.clonotypes.TRB.txt,15591,2498879
670004580101_S111_L002.clonotypes.TRA.txt,38480,3208311
670005140101_S158_L002.clonotypes.TRB.txt,33880,4594615
780008450101_S23_L001.clonotypes.TRB.txt,11806,4661659
330001850101_S131_L002.clonotypes.TRA.txt,18273,3429480
330000660808_S67_L001.clonotypes.TRA.txt,11157,5792975
050001170101_S110_L002.clonotypes.TRA.txt,17123,2273176
210002840808_S149_L002.clonotypes.TRA.txt,2491,3873
500001310807_S89_L001.clonotypes.TRA.txt,13536,2527798
470001660807_S44_L001.clonotypes.TRB.txt,12370,5314958
500000910808_S186_L002.clonotypes.TRB.txt,14828,11774216
520002170101_S186_L002.clonotypes.TRA.txt,26967,2453802
670005010808_S131_L002.clonotypes.TRA.txt,18907,1300368
730000980101_S159_L002.clonotypes.TRA.txt,24303,704258
640002070808_S176_L002.clonotypes.TRA.txt,30748,2869677
550001640808_S140_L002.clonotypes.TRB.txt,19480,8252734
p17_38_DNA_S54_L001.clonotypes.TRB.txt,52355,3062818
p17_23_DNA_S39_L001.clonotypes.TRB.txt,46574,3508830
330000340807_S83_L001.clonotypes.TRB.txt,31445,4526718
260002910101_S9_L001.clonotypes.TRB.txt,21048,5192528
540003500808_S89_L001.clonotypes.TRB.txt,3837,707379
050001090808_S45_L001.clonotypes.TRB.txt,82,143
630000750808_S126_L002.clonotypes.TRA.txt,18952,1918832
540001930808_S48_L001.clonotypes.TRB.txt,9200,5931208
140001090808_S98_L002.clonotypes.TRB.txt,1443,2500
640002310808_S7_L001.clonotypes.TRA.txt,30026,5291281
500000570808_S42_L001.clonotypes.TRB.txt,11614,6040324
210000150101_S184_L002.clonotypes.TRB.txt,15533,1379068
210002150808_S189_L002.clonotypes.TRA.txt,28132,564358
780008540808_S178_L002.clonotypes.TRA.txt,38454,9326744
020000340808_S82_L001.clonotypes.TRA.txt,16244,8939847
p18_8_DNA_S24_L002.clonotypes.TRA.txt,61485,2144099
p18_74_DNA_S90_L002.clonotypes.TRA.txt,121762,20845542
590002120808_S79_L001.clonotypes.TRB.txt,128,207
730004100808_S46_L001.clonotypes.TRB.txt,13074,7001405
330001860101_S132_L002.clonotypes.TRB.txt,25354,2460838
670004960808_S165_L002.clonotypes.TRA.txt,28113,12429752
520001620101_S170_L002.clonotypes.TRA.txt,40832,3799023
540002750807_S34_L001.clonotypes.TRB.txt,4656,6183693
230003020807_S77_L001.clonotypes.TRA.txt,23371,4340914
670005140808_S133_L002.clonotypes.TRA.txt,965,1145
260002890808_S87_L001.clonotypes.TRB.txt,13898,126603
670001240808_S185_L002.clonotypes.TRB.txt,14755,3464371
270000030808_S190_L002.clonotypes.TRB.txt,21802,5751677
470002530808_S72_L001.clonotypes.TRA.txt,30384,276493
230003320807_S149_L002.clonotypes.TRA.txt,31021,7732069
630002580807_S141_L002.clonotypes.TRA.txt,17522,4406705
670004980808_S150_L002.clonotypes.TRA.txt,43818,5242252
460002220808_S13_L001.clonotypes.TRA.txt,38326,13669079
780004930101_S32_L001.clonotypes.TRA.txt,37350,3578715
630002440808_S57_L001.clonotypes.TRA.txt,40748,4923464
590003800808_S95_L001.clonotypes.TRA.txt,20406,2744402
050001200101_S111_L002.clonotypes.TRA.txt,26847,3371649
